40.58104776,-124.2807739,Reas Creek,1,
40.05909611,-123.9739524,Buck Creek,1,
40.60130283,-122.3822289,Sulphur Creek,1,
40.06063475,-123.9475165,Vanauken Creek,3,
40.61300427,-123.0572035,West Fork Carr Creek,2,
40.06138859,-121.2010221,Mosquito Creek,3,
40.61615238,-122.4070463,Sulphur Creek,2,
40.61762726,-123.4756283,Pelletreau Creek,1,
40.06186523,-120.962021,Indian Creek,2,
40.06229167,-123.5325446,Chamise Creek,3,
40.62479493,-123.3736926,Grassy Flat Creek,2,
40.62555427,-122.9559759,Browns Creek,1,
40.62622011,-123.2648904,West Fork Bear Creek,2,
40.62983394,-122.2772266,Salmon Creek,0,
40.64620568,-123.3269833,WF Miners Creek,1,
40.66794881,-123.5067096,Slide Creek,0,
40.067592,-123.9610982,Painter Creek,1,
40.06873427,-123.5196951,Chamise Creek,3,
40.69271828,-123.3729792,Hyampom Creek,0,
40.6955765,-124.2151903,none,0,
40.70694982,-123.2501755,Price Creek,2,
40.07108781,-121.1717106,Deadwood Canyon,3,
40.72306055,-124.2189674,none,1,
40.72598976,-123.557871,Grouse Creek,2,
40.7356911,-123.1860424,Sailor Bar Creek,2,
40.07446073,-123.1367699,North Fork Middle Fork Eel River,2,
40.07503743,-123.0446019,Middle Fork Eel River,2,
40.76368823,-123.8606917,Boulder Creek,3,
40.07654543,-121.1613395,North Fork Feather River,0,
40.79525358,-123.3642204,Italian Creek,0,
40.79984801,-124.0202867,Jacoby Creek,2,
40.8011188,-122.7642014,Trinity River,0,
40.80368208,-124.1076088,Fay Slough,1,
40.80379599,-124.1207727,Highway 101 Ditch,1,
40.08508994,-121.1482972,North Fork Feather River,1,
40.85156209,-123.0257062,Big East Fork Canyon Creek,1,
40.8652335,-123.0356634,Canyon Creek,1,
40.87883011,-124.1257694,Liscom Slough,1,
40.87944328,-124.1309658,Liscom Slough,1,
40.08814291,-121.156659,French Creek,0,
40.08948285,-123.6242526,Jewett Creek,3,
40.89817309,-124.0090876,Hall Creek Tributary,1,
40.89849081,-124.1334357,Mad River Slough,1,
40.90702382,-124.0368249,Essex Gulch,1,
40.9082658,-123.101191,East Branch East Fork North Fork Trinity River,2,
40.92156458,-123.6949602,Gregg Creek,0,
40.92180118,-123.620873,China Creek,0,
40.094259,-123.9309187,Dinner Creek,1,
40.94409271,-123.6319878,Willow Creek,3,
40.94414187,-123.4711126,Cedar Creek,0,
40.9529548,-123.3884862,Quinby Creek,0,
40.09575124,-121.1092634,Muggins Creek,2,
40.95753801,-123.4897217,Groves Prairie Crk.,0,
40.09597089,-121.1321579,Butt Creek,1,
40.09768016,-121.1120047,Muggins Creek,3,
40.09804055,-121.4093963,Willow Crk.,0,
40.98615954,-121.4714296,Pit River,2,
40.09926848,-121.1237673,Clear Crek,2,
40.09988852,-121.1329774,Butt Creek,2,
40.10156735,-121.0895446,Marion Ravine,2,
40.10276188,-123.6635681,Perington Creek,1,
40.1049087,-123.9273159,China Creek,1,
40.10673422,-123.7945966,Bear Canyon,1,
40.10813411,-123.5673284,Pipe Creek,3,
40.10867546,-121.0789864,Kirkham Ravine,3,
40.1132109,-123.6559355,Frenchman Creek,1,
40.1148357,-121.142542,Butt Creek,0,
40.11834451,-121.4868204,Colby Creek,1,
40.12621648,-121.4917551,Colby Crk.,0,
40.12866723,-121.4665825,Willow Creek,0,
40.12922141,-123.9530943,Blue Slide Creek,1,
40.12944168,-123.5787377,Ticknor Creek,2,
40.1298929,-123.9495294,Blue Slide Creek,1,
40.130236,-123.9410659,Blue Slide Creek,1,
40.13223952,-123.9637115,Blue Slide Creek,1,
40.13229987,-121.0970177,North Fork Feather River,3,
40.13336556,-123.9647834,Blue Slide Creek,1,
40.13727145,-121.093303,Salmon Creek,3,
40.14260227,-121.1024217,Ohio Creek,3,
40.14315334,-123.9899367,Blue Slide Creek,0,
40.14445038,-123.3463811,Yellowjacket Creek,2,
40.14551591,-121.4181225,Scott Johns Crk.,0,
40.15169716,-124.0007449,Mattole Canyon,1,
40.15245432,-123.6015284,Mill Creek,0,
40.15311707,-123.6030695,Mill Creek,1,
40.15910977,-123.3995622,Bluff Creek,1,
40.16080917,-123.3832888,Bluff Creek,3,
40.16667115,-121.5462898,N. Fork Calf,0,
40.16754098,-123.7819987,Tuttle Creek,0,
40.16772121,-121.5813026,Deer Creek,3,
40.16828409,-121.0930907,North Fork Feather River,1,
40.17141742,-121.5196571,Rattlesnake,0,
40.1735857,-123.781307,Williams Creek,0,
40.17413914,-124.02506,Harrow Creek,2,
40.17453551,-121.087068,North Fork Feather River,0,
40.17523745,-121.0095807,Second Water Trough Creek,1,
40.17781003,-121.0472806,Sheep Camp Creek,0,
40.17913408,-122.9036314,Jones Camp Creek,0,
40.18378239,-124.0724277,Fourmile Creek,3,
40.18590004,-121.1875367,Butt Creek,0,
40.18693492,-121.1878623,Butt Creek,0,
40.1892565,-123.0868335,South Fork Trinity River,2,
40.18989454,-123.4884959,Burgess Creek,0,
40.19176846,-124.1489353,West Fork Honeydew Creek,2,
40.19206195,-123.7659483,Ohman Creek,3,
40.19463406,-122.9131481,Cold Fork Creek,0,
40.19502376,-122.9292671,Cold Fork Creek,0,
40.19624673,-124.1347315,Honeydew Creek,3,
40.19661847,-122.9273066,Cold Fork Creek,0,
40.19753697,-122.9118393,Cold Fork Creek,0,
40.19839711,-124.1914832,Squaw Creek,2,
40.19885315,-123.6533991,Soda Creek,0,
40.20096128,-124.1209698,East Fork Honeydew Creek,3,
40.20150623,-123.6510741,Jackass Creek,0,
40.2018073,-122.9359186,Beegum Creek,1,
40.20240288,-121.513186,Deer Creek,2,
40.2026942,-123.7780528,Anderson Creek,0,
40.20322293,-123.5181938,Mud Creek,0,
40.20429177,-123.5173316,Mud Creek,2,
40.20629019,-122.9532736,South Fork Beegum Creek,1,
40.21308036,-123.3912432,Bradburn Creek,3,
40.21530046,-122.9691501,South Fork Beegum Creek,0,
40.22163564,-123.7212208,Brock Creek,2,
40.22282473,-124.1206757,Bear Trap Creek,3,
40.22288848,-123.8013431,Fish Creek,1,
40.22555336,-122.9911766,East Fork South Fork Trinity River,2,
40.23068086,-123.6660035,Old Car Creek,1,
40.23252659,-123.9138052,Salmon Creek,2,
40.2339951,-123.0042826,East Fork South Fork Trinity River,2,
40.23473902,-121.7032571,South Fork Antelope Creek,2,
40.23893213,-123.7007885,Ort Creek,1,
40.23999781,-123.6218266,Line Gulch,0,
40.24077902,-121.9665313,Antelope Creek,1,
40.24180456,-122.5785761,Big Crane Creek,2,
40.24303747,-123.6371021,Conley Creek,3,
40.24306374,-123.4528346,Panther Creek#2,0,
40.24310608,-123.6370405,Conley Creek,3,
40.24435999,-123.0739191,Dark Canyon Creek,2,
40.24850043,-123.1145043,Prospect Creek,2,
40.25075048,-121.1786197,North Fork Feather River,2,
40.25208547,-124.1897427,Cook Gulch,1,
40.25405981,-123.8210472,Dry Creek,0,
40.2545919,-123.1048776,Texas Chow Creek,2,
40.25547156,-124.2012935,Granny Creek,0,
40.25593727,-123.1075454,Prospect Creek,2,
40.25608827,-123.1620393,Bierce Creek,3,
40.25700986,-123.6344666,Conley Creek,3,
40.25761624,-123.0647573,Dark Canyon Creek,0,
40.2617373,-121.0973006,North Fork Feather River,2,
40.26528104,-123.0853188,Texas Chow,0,
40.26853656,-123.6294722,Conley Creek,3,
40.26989577,-123.198407,Happy Camp Creek,3,
40.27034568,-123.6270916,Conley Creek,3,
40.27158414,-123.0762848,Texas Chow Creek,0,
40.27171765,-122.9766881,Pole Corral Creek,0,
40.27230267,-121.8168941,North Fork Antelope Creek,3,
40.27402935,-123.0512469,Mid. Fork Beegum,0,
40.2763569,-122.5099327,Little/Big Crane Creek,1,
40.27775345,-124.1733382,Pritchard Creek,3,
40.27983383,-122.9293717,Pole Corral Creek,3,
40.28041686,-122.1673151,Paynes Creek,1,
40.28406506,-123.8908121,Truss Creek,1,
40.28620939,-122.9282656,South Fork Beegum Creek,2,
40.28668164,-121.6568645,Middle Fork Antelope Crk.,0,
40.2870513,-123.0118054,South Fork of Middle Fork Beegum Creek,0,
40.28895069,-123.1192358,Prospect Creek,0,
40.29231562,-123.0401516,Middle Fork Beegum Creek,0,
40.29330626,-123.914833,Canoe Creek,0,
40.29359515,-123.8937344,Mowry Creek,0,
40.29426341,-123.6497244,Mountain Creek,1,
40.29502288,-123.896908,Mowry Creek,0,
40.29663512,-124.3066291,Mill Creek,1,
40.29765525,-122.6310013,Unknown trib. To Dry Creek,0,
40.29872488,-123.0688304,Hayfork Creek,2,
40.29913778,-123.8032246,Sequoia Creek,0,
40.30091541,-124.1992628,McGinnis Creek,3,
40.30262083,-124.1989,McGinnis Creek,2,
40.30266686,-123.8950515,Feese Creek,0,
40.30273294,-121.2620505,North Fork Feather River,1,
40.30356621,-123.0133633,Mid Fork Beegum,1,
40.30464006,-124.2671266,Clear Creek,2,
40.30527853,-124.2692912,Clear Creek,2,
40.30599679,-121.3781117,Lost Crk.,0,
40.30738128,-124.2646494,Clear Creek,3,
40.3075755,-122.7350405,Budden Canyon,0,
40.30958374,-122.9654445,Little Red Mtn. Creek,3,
40.31003185,-122.9897112,Middle Fork Beegum Creek,3,
40.3107306,-123.9120788,Robinson Creek,1,
40.3112276,-121.6270137,North Fork Antelope Creek,0,
40.31166089,-123.8014061,Sonoma Creek,1,
40.31317393,-121.605427,Cold Crk.,0,
40.31321262,-122.9351524,Beegum Creek,1,
40.31536069,-123.2175621,NF Smoky Creek,0,
40.31544379,-121.6037611,Cold Creek,0,
40.31546078,-121.6037431,Cold Creek,0,
40.31630558,-122.7762029,Budden Canyon,1,
40.31971612,-122.8153345,Trib. Of Dry Creek,0,
40.32091517,-123.1984816,East Fork Smoky Creek,2,
40.32127908,-123.1728765,East Fork Smokey,0,
40.32140864,-123.2685972,Cable Creek,2,
40.32185256,-124.002548,Squaw Creek,3,
40.32401986,-123.1117137,W. Fk. Hayfork,0,
40.32837459,-123.8432488,McCann Creek,0,
40.32930529,-123.1938518,Smoky Creek,2,
40.32981695,-123.2422899,Silver Creek,2,
40.32982772,-123.2471637,WF Silver Cr.,2,
40.33126232,-123.0242946,North Fork Beegum Creek,0,
40.33318593,-123.8486967,Bell Creek,1,
40.33611723,-123.8573173,Bloyd Creek,0,
40.33716498,-123.8981232,Poison Oak Creek,1,
40.33803713,-123.8996994,Poison Oak Creek,1,
40.33806781,-123.8564632,Bloyd Creek,0,
40.33910914,-123.8891588,Pipe Line Creek,1,
40.33971977,-122.995057,Baker Flat Crk.,1,
40.34049781,-123.6601748,Boulder Flat Creek,3,
40.34058989,-123.8900621,Pipe Line Creek,1,
40.34142029,-121.5212929,Unknown Tributary to Mill Creek,1,
40.3449046,-124.325045,McNutt Gulch,1,
40.34528894,-124.3413554,McNutt Gulch,1,
40.34675806,-124.346154,McNUTT GULCH,2,
40.34741889,-122.9855249,Middle Fork Cottonwood Creek,0,
40.34879477,-123.3058645,Farley Creek,2,
40.34945189,-121.5910418,Martin Creek,0,
40.35000229,-123.9314022,Cabin Creek,0,
40.35067309,-123.4855823,Black Lassic Creek,0,
40.3508204,-123.9634887,Cow Creek,1,
40.35103343,-123.9880589,Harper Creek,1,
40.3514433,-122.9629039,Mid. Cottonwood Crk.,1,
40.35341557,-121.6700481,South Fork Battle Creek,2,
40.3542575,-123.7202232,Bosworth Creek,3,
40.35602216,-123.7189179,Bosworth Creek,0,
40.35697502,-123.1220755,Dubakella Creek,2,
40.35866458,-121.5594116,Summit Creek,0,
40.36082895,-122.9117217,Cold Spring Gulch,0,
40.36455591,-123.2630837,Little Rattlesnake Creek,0,
40.3651554,-122.9408615,Sunday Gulch,1,
40.36689786,-122.9715647,Harrison Gulch,1,
40.36720511,-122.9215136,Cold Spring Gulch,2,
40.36754639,-123.3212107,Mud Creek,0,
40.36836307,-122.9418179,Sunday Gulch,2,
40.36924998,-122.9839884,Spiers Gulch,0,
40.36930827,-123.4328336,Mad River,0,
40.36960208,-122.9739986,Harrison Gulch,0,
40.37010958,-123.7205345,Martin Creek,3,
40.37283748,-123.3013066,Little Rattlesnake Creek,2,
40.37405599,-123.7398255,Frost Creek,0,
40.37481247,-123.3289275,Glen Creek,3,
40.37734042,-123.9168502,Weber Creek,1,
40.3792733,-123.7422686,Knack Creek,0,
40.37999745,-123.3124086,Flume Gulch,0,
40.38024893,-121.5299582,Summit Creek,0,
40.38118268,-123.1776661,Rattlesnake Creek,2,
40.38496067,-121.8192331,Soap Creek,0,
40.38607239,-123.743714,Mill Creek,2,
40.38613277,-123.2985493,North Rattlesnake Creek,2,
40.38688383,-123.7411597,Mill Creek,0,
40.38713101,-123.9219267,Allen Creek,0,
40.38722136,-123.1910226,Rattlesnake Creek,2,
40.38731817,-123.9233229,Allen Creek,0,
40.39046134,-123.1648727,Ditch Creek,0,
40.39149856,-123.3342436,Cave Creek,2,
40.39176172,-123.2765672,Rattlesnake Creek,1,
40.39225626,-123.5185645,Van Duzen River,1,
40.39231256,-121.5448797,Nanny Crk.,0,
40.39238752,-121.5766426,Martin Creek,0,
40.39284964,-123.2231745,Rattlesnake,1,
40.39375392,-123.3333061,Cave Creek,2,
40.39529909,-121.8832273,South Fork Battle Creek,1,
40.3977329,-123.0232895,Hall City Creek,2,
40.39821514,-122.1451689,Battle Creek,1,
40.39858783,-123.1718055,Ditch Gulch,0,
40.40018187,-121.9210919,Ripley Creek,0,
40.40076835,-122.9796109,Harrison Gulch,2,
40.40147712,-121.968265,South Fork Battle Creek,1,
40.40371346,-123.8613606,Arnold Creek,2,
40.40508237,-123.2685902,North Post Creek,2,
40.40633806,-123.0960242,Muldoon Creek,2,
40.40718069,-123.2585748,Basin Gulch,0,
40.4082414,-123.8561389,Smith Creek,2,
40.40842636,-123.2835148,Long Gulch Crk.,0,
40.408538,-123.1002016,Muldoon Gulch,2,
40.41107595,-123.2858811,Long Gultch Creek,1,
40.41194787,-123.9587282,Chadd Creek,1,
40.41249411,-123.2964676,North Rattlesnake Creek,0,
40.41285356,-123.2537226,Basin Gulch,0,
40.4132192,-122.1155461,PG&E Coleman Tailrace,0,
40.41323288,-123.2303198,Post Creek,2,
40.41356302,-123.2529956,Basin Gulch,2,
40.41394573,-123.1053425,Salt Creek,1,
40.41426925,-123.5200227,Van Duzen River,1,
40.41457523,-123.9235923,Chris Creek,0,
40.41500165,-123.473057,Cherry Glade Creek,0,
40.41684899,-123.0430088,Wilson Creek,3,
40.41783761,-123.2866903,Long Gultch Crk,1,
40.41826419,-123.1050005,Salt Cr,1,
40.41870106,-123.9208241,Chris Creek,0,
40.41938756,-123.0892413,Panther Gulch,2,
40.42069288,-123.1783715,Ditch Gulch,0,
40.42074436,-123.1783188,Ditch Gulch,0,
40.42110178,-123.1068512,E. Salt Cr,1,
40.42139441,-123.323713,N. Rattlesnake Cr,0,
40.42150599,-123.3195395,N. Rattlesnake Cr,0,
40.42152417,-123.3289073,N. Rattlesnake Cr,0,
40.42236657,-123.1068162,Salt Creek,1,
40.42239286,-123.6082152,Thompson Creek,3,
40.42286036,-122.9912893,Browns Creek,2,
40.4237491,-121.9200697,North Fork Battle Creek,3,
40.42434037,-123.1059156,Salt Creek,1,
40.4245922,-123.4782417,Olsen Creek,0,
40.4250521,-123.1107452,Salt Cr,1,
40.42515499,-123.1111038,Salt Cr,1,
40.42562877,-123.1153154,Salt Cr,1,
40.42677483,-123.2883283,Long Gulch Crk.,1,
40.42700817,-123.118703,Salt Creek,1,
40.42715632,-123.1136622,Fall Gulch,2,
40.42716922,-123.3192308,N. Rattlesnake Cr,0,
40.42753829,-123.2884602,Long Gulch Creek,1,
40.42793443,-121.6298173,South Fork Digger,0,
40.42823416,-123.2752391,N. Post Crk.,1,
40.42861407,-123.0974548,Deer Gulch,2,
40.43144666,-123.3122427,N. Rattlesnake Cr,0,
40.4318323,-123.7653385,Little Burr Creek,0,
40.43198584,-123.1608613,Ditch Gulch,2,
40.43313834,-123.2756426,North Post Creek,1,
40.43380825,-123.9664465,Shively Creek,1,
40.43382541,-123.3133557,N. Rattlesnake Cr,0,
40.43580431,-122.2035195,Deer Creek,3,
40.44248597,-123.9658444,Panther Creek,0,
40.44327906,-123.1596487,Ditch Gulch,2,
40.44670828,-123.2199953,Philpot Creek,0,
40.44675465,-122.6922622,North Fork Cottonwood Creek,2,
40.45216709,-123.9838974,Darnell Creek,0,
40.45513996,-123.0465788,Shiell Gulch,2,
40.4591548,-121.8684183,Millseat Creek,0,
40.46097499,-122.9424788,Chanchelulla Creek,1,
40.46224911,-123.3297602,Naufus Creek,0,
40.4635821,-122.9763171,Chanchelulla Creek,2,
40.46384736,-124.0531043,Stitz Creek,0,
40.4639393,-122.9587431,Chanchelulla Creek,2,
40.46430158,-123.269197,Tule Creek,2,
40.46637786,-123.1902476,North Fork Philpot Creek,0,
40.46639468,-123.1902761,North Philpot Creek,2,
40.46660289,-124.0523043,Stitz Creek,3,
40.46911653,-124.0504642,Stitz Creek,3,
40.46957363,-123.9293832,Root Creek,0,
40.47107932,-123.9314536,Root Creek,0,
40.47251432,-123.0274155,Potato Creek,2,
40.47272294,-123.9405818,Root Creek,1,
40.47299193,-123.1535694,Dobbins Gulch,2,
40.47481451,-123.3632409,Naufus Creek,2,
40.47568212,-123.7945827,Brown Creek,3,
40.47619661,-123.390411,Bear Wallow Creek,3,
40.47662102,-123.3690327,Plummer Creek,2,
40.47733824,-123.0291059,Potato Creek,3,
40.48221481,-123.2167362,E. Tule Cr,0,
40.48377382,-121.8298523,North Fork Battle Creek,2,
40.48559928,-123.3832364,Jims Creek,2,
40.48607564,-123.9604981,Blue Slide Creek,3,
40.48811453,-123.6537363,Van Duzen River,2,
40.49025868,-121.8963963,Shingle Creek,2,
40.49221174,-124.1014256,Dean Creek,1,
40.49292803,-121.6273336,South Fork Bailey,0,
40.49297088,-121.8838501,Ash Creek,1,
40.49355095,-121.5990526,North Fork Bailey,0,
40.49456522,-123.3853852,Jim's Creek,2,
40.4948624,-121.8798766,Ash Creek,2,
40.49804912,-122.8533238,East Fork Browns Creek,2,
40.49806615,-123.1019273,Bridge Gulch,1,
40.49974562,-121.9723106,Shingle Creek,1,
40.50001659,-123.9114575,Stevens Creek,2,
40.50012195,-121.8487731,Millseat Creek,1,
40.50042401,-122.9853466,Byrons Creek,3,
40.50178174,-122.6980266,North Fork Cottonwood Creek,0,
40.50677105,-122.3893266,Clear Creek,1,
40.50700842,-124.1255709,Belleview Creek,0,
40.50823641,-122.9786881,East Fork Hayfork Creek,2,
40.50850903,-124.1439209,Slater Creek,0,
40.50913697,-122.9975958,EFHF Creek,1,
40.50928816,-123.9884954,Flannigan Creek,1,
40.51074359,-123.9996061,Fox Creek,0,
40.5126219,-123.2376589,Tule Creek,2,
40.51323204,-122.9445407,Browns Creek,3,
40.51565954,-123.1371685,Kingsbury Gulch,2,
40.51627937,-123.0870597,Carrier Gulch,0,
40.51636307,-123.227312,EF Tule Creek,2,
40.51806005,-124.1974874,Price Creek,1,
40.51885682,-123.4471159,Sulphur Glade Creek,0,
40.51970748,-123.7936807,Van Duzen River,3,
40.52751337,-124.1639414,Oil Creek,1,
40.52781942,-124.1714398,Price Creek,1,
40.52819243,-123.246574,West Tule Crk,1,
40.52870895,-124.1804439,Price Creek,1,
40.53000523,-122.0100195,Bear Creek,3,
40.5302217,-122.3895362,Olney Creek,1,
40.53183736,-121.947041,South Fork Bear Creek,2,
40.53358241,-123.2547962,West Tule Creek,2,
40.53360596,-121.5953705,Manzanita,0,
40.53643502,-124.0584198,Wilson Creek,1,
40.53767229,-121.7325345,North Fork Battle Creek,0,
40.53848775,-124.0719042,Ward Creek,1,
40.53945831,-124.1116746,Wolverton Gulch,1,
40.5400164,-124.1116361,Wolverton Gulch,1,
40.54290511,-124.0761004,Barber Creek,1,
40.54353172,-123.9161123,Yager Creek,1,
40.54364154,-123.4580845,Hitchcock Creek,2,
40.54369724,-122.853214,Reading Creek,3,
40.54421503,-124.1757301,Barber Creek,1,
40.546103,-123.1820843,Kingsbury Gulch#2,0,
40.54638851,-124.1636021,Barber Creek,0,
40.54995324,-123.2936096,Rusch Creek,2,
40.55342596,-123.9365583,South Fork Yager Creek,2,
40.55397096,-123.4598204,Cold Springs Creek,2,
40.55696821,-123.937219,South Fork Yager Creek,2,
40.55824009,-123.0470203,Duncan Creek,2,
40.5585011,-123.2997475,Rusch Creek,0,
40.56198291,-123.1655743,Ewing Gulch,0,
40.56307053,-120.6409617,Willow Creek,0,
40.56680431,-123.3229239,Butter Creek,0,
40.56698418,-123.4181781,Indian Valley Creek,2,
40.56717995,-124.0632675,Cooper Mill Creek,1,
40.56823111,-123.4184585,Butter Creek,2,
40.56900606,-124.2791534,Reas Creek,1,
40.57058683,-122.0282245,South Cow Creek,3,
40.57084144,-124.1269069,Mill Creek,1,
40.57156026,-122.1390611,Clover Creek,1,
40.57288393,-122.1369534,Clover Creek,1,
40.57665675,-122.4329438,Jenny Creek,0,
40.57745845,-124.0115117,Blanton Creek,1,
40.57768609,-124.3080158,Russ Creek,0,
40.57830859,-122.8862897,Barleyfield Creek,0,
40.57858821,-124.1298335,Jameson Creek,0,
40.5796906,-122.7869688,Cannon Ball Creek,2,
40.58009135,-123.9743567,Strawberry Creek,1,
40.58118676,-124.1509796,Strongs Creek,1,
40.58153379,-122.0163308,South Cow Creek,3,
40.5815687,-122.0241091,South Cow Creek,3,
40.5819501,-124.3116957,Russ Creek,1,
40.58212647,-122.018404,South Cow Creek,3,
40.5822292,-122.0139529,South Cow Creek,3,
40.58358737,-122.428738,Jenny Creek,1,
40.58410305,-122.0126963,South Cow Creek,3,
40.58489424,-122.7679843,Indian Creek,2,
40.58513524,-124.0176589,Blanton Creek,2,
40.58570258,-122.0113986,South Cow Creek,3,
40.58637893,-122.4536981,Salt Creek,1,
40.58745665,-123.2409275,Little Creek,1,
40.58853429,-122.4845201,Middle Creek,0,
40.58904794,-122.8211563,South Fork Indian Creek,2,
40.58924683,-124.1335874,Mill Creek,1,
40.58975562,-123.0237207,Summit Creek,2,
40.59041274,-123.0119342,Summit Creek,0,
40.59097219,-124.1545308,Rohner Creek,0,
40.59114601,-122.4822233,Middle Creek,0,
40.59123518,-122.2268816,Little Cow Creek,1,
40.59178128,-124.3359975,Russ Creek,1,
40.592052,-121.9820482,South Cow Creek,1,
40.59356817,-122.4779187,North Branch Middle Creek,2,
40.59506476,-123.2901476,Jud Creek,0,
40.59530147,-124.2930246,Reas Creek,1,
40.59539203,-124.2930243,Reas Creek,1,
40.59598652,-123.2838268,Jud Creek,0,
40.59673235,-123.2816004,Jud Creek,0,
40.59685504,-123.2813082,Jud Creek,2,
40.5979903,-123.2653921,James Creek,0,
40.59902264,-123.106746,Little Barker Creek,0,
40.59906819,-122.54013,Clear Creek,0,
40.5992687,-122.7627113,Corral Creek,2,
40.6032431,-121.6554738,North Fork Battle Creek,1,
40.6048546,-124.1798436,Little Palmer Creek,1,
40.60586517,-123.2828401,Bear Creek,2,
40.60778395,-123.1168984,Barker Creek,2,
40.60829773,-122.8249373,Mule Gulch,2,
40.6084859,-122.4472897,Rock Creek,3,
40.60963372,-122.3622699,Boulder Creek,1,
40.61014582,-123.0547141,East Fork Carr Creek,2,
40.61184427,-122.365905,Boulder Creek,1,
40.6119107,-123.0216896,Maxwell Creek,2,
40.61209969,-122.4454707,Sacramento River,0,
40.61530059,-123.4791969,Pelletreau Creek,2,
40.61571417,-122.3740006,Boulder Creek,0,
40.61582695,-122.0055995,Old Cow Creek,1,
40.61594875,-122.3745755,Boulder Creek,0,
40.62002776,-123.0986648,Little Barker Creek,2,
40.6200886,-123.4987765,Kerlin Creek,2,
40.62040018,-123.3741242,Grassy Flat Creek,0,
40.62173187,-121.9853019,Old Cow Creek,3,
40.62248243,-122.7408376,Little Grass Valley Creek,2,
40.62379394,-123.2555384,Bear Creek,2,
40.6249505,-122.753777,Grass Valley Creek,2,
40.62526775,-123.2637217,WF Bear Creek,1,
40.6259114,-123.1252138,Barker Creek,1,
40.62731677,-123.490369,Kerlin Creek,2,
40.62766968,-123.3741428,Grassy Flat Creek,3,
40.62820636,-123.3604042,Hayfork Creek,3,
40.63049939,-123.4109666,Hayfork Creek,3,
40.63060709,-123.3893675,Bear Creek,2,
40.63112031,-122.4734287,Spring Creek,0,
40.63151415,-123.4853389,Kerlin Creek,3,
40.63241865,-123.9951008,Fish Creek,1,
40.6334217,-123.1628851,Donaldson Creek,0,
40.63524739,-123.4477094,Olsen Creek,2,
40.63528667,-123.5059923,Mill Creek,2,
40.63653697,-123.4443866,Olsen Creek,2,
40.63923109,-124.111567,Salmon Creek,2,
40.64001197,-122.2699526,Salmon Creek,2,
40.6407119,-122.213104,Little Cow Creek,1,
40.64278553,-123.1808478,Donaldson Creek,2,
40.6431788,-123.3184056,Miners Creek,1,
40.64362033,-123.5324144,Lucy Gulch,2,
40.64471523,-123.4940789,Middle Creek,0,
40.6459533,-124.0360227,South Fork Elk River Trib,2,
40.64646776,-123.1596562,Big Creek,2,
40.64819333,-123.5002146,Big Creek,2,
40.64949769,-123.071711,Dutch Creek,2,
40.65065633,-123.2682101,Miners Creek,2,
40.65097042,-123.5347366,Big Creek,2,
40.65258236,-123.7390848,Mad River,3,
40.65515107,-123.954832,Booths Run,3,
40.65539925,-122.0177451,Clover Creek,2,
40.65588373,-123.428846,Olsen Creek,2,
40.65596158,-123.4296784,Olson Crk.,0,
40.6561277,-122.074517,Oak Run Creek,1,
40.65707719,-123.9450744,Booths Run,3,
40.65747056,-123.4314439,Olsen Crk.,0,
40.65879704,-123.0313228,Dutch Creek,1,
40.65901709,-122.0755684,Oak Run Creek,3,
40.65976582,-123.1502716,Big Creek,2,
40.65997479,-123.4841821,Eltapom Creek,2,
40.66091444,-123.0231988,Dutch Crk.,1,
40.66277531,-123.0319436,Maple Creek,2,
40.66291412,-122.7971867,Little Grass Valley Creek,0,
40.66293865,-123.0191186,Dutch Crk.,1,
40.66423259,-123.0341199,Maple Creek,1,
40.66480021,-122.7821978,Little Grass Valley Creek,1,
40.66484438,-123.1942178,Packers Creek,2,
40.66488156,-122.7858321,Little Grass Valley Creek,1,
40.66977494,-124.0704728,South Fork Elk River,1,
40.67009949,-124.002714,North Fork Elk River,3,
40.67250139,-123.5168126,Monroe Creek,0,
40.67524252,-124.2129773,Hookton Slough,0,
40.67586558,-124.2068743,Offstream,0,
40.67643857,-124.2184142,Hookton Slough,0,
40.67952252,-123.1299465,Big Creek,1,
40.67967372,-124.216961,Hookton Slough,1,
40.68034819,-124.0241035,North Fork Elk River,0,
40.68087584,-121.8695991,Old Cow Creek,3,
40.68315885,-121.8631937,Old Cow Creek,3,
40.68358378,-121.8270392,Old Cow Creek,3,
40.6837987,-121.8304239,Old Cow Creek,2,
40.6839822,-122.0951255,Little Cow Creek,3,
40.68419206,-121.8316912,Old Cow Creek,3,
40.68437053,-121.8556137,Old Cow Creek,3,
40.6845082,-122.2125305,Yank Creek,2,
40.68485415,-121.8346367,Old Cow Creek,3,
40.6849798,-121.8466726,Old Cow Creek,3,
40.68503541,-121.8516436,Old Cow Creek,3,
40.68507573,-121.8500407,Old Cow Creek,3,
40.68512587,-121.8545629,Old Cow Creek,3,
40.68519854,-121.8478826,Old Cow Creek,3,
40.68524488,-124.2158948,Hookton Slough,0,
40.68530174,-124.2158982,Hookton Slough,1,
40.68565571,-124.2018993,none,0,
40.68568325,-123.1125164,EF Big Creek,1,
40.68618322,-124.2124138,Hookton Slough,0,
40.68623817,-124.2204493,Hookton Slough,0,
40.68681984,-124.2081917,White Slough,0,
40.68715241,-121.8074267,Old Cow Creek,0,
40.68744303,-123.1322043,Big Creek,0,
40.68758918,-124.0282745,North Branch North Fork Elk River,1,
40.68877408,-123.0627425,Soldier Creek,2,
